times,I1,I2
5988.0,0.0014689239418757614,1.2486427250561711e-09
5989.0,0.0013912485651142784,1.4802799721677333e-09
5990.0,0.0013176780852829338,1.7548201570524313e-09
5991.0,0.0012480029970964568,2.0801938881561356e-09
5992.0,0.0011820234951358871,2.4657958321741468e-09
5993.0,0.0011195491399616363,2.9227550229505844e-09
5994.0,0.0010603985216406445,3.4642551798259631e-09
5995.0,0.0010043989229397996,4.1059143272142931e-09
5996.0,0.00095138598411188119,4.8662347450033195e-09
5997.0,0.00090120337091007799,5.7671363450704999e-09
5998.0,0.00085370244720936765,6.8345890253277188e-09
5999.0,0.00080874195338469072,8.0993624738600554e-09
6000.0,0.00076618769139408802,9.5979153709586239e-09
6001.0,0.00072591221733718069,1.1373450072488927e-08
6002.0,0.00068779454210320633,1.3477163781080905e-08
6003.0,0.00065171984058603972,1.5969733073820613e-08
6004.0,0.00061757916982424857,1.8923075637854373e-08
6005.0,0.00058526919632042955,2.2422441385490851e-08
6006.0,0.00055469193270415843,2.6568895037486926e-08
6007.0,0.00052575448382537562,3.1482264087771018e-08
6008.0,0.00049836880229853708,3.7304640166691061e-08
6009.0,0.00047245145346115332,4.4204538648298354e-08
6010.0,0.00044792338966230408,5.2381841433805149e-08
6011.0,0.00042470973375633976,6.2073671827861046e-08
6012.0,0.00040273957164336724,7.3561379073828945e-08
6013.0,0.0003819457536704486,8.7178844349229215e-08
6014.0,0.0003622647046849926,1.0332236094775722e-07
6015.0,0.00034363624251393973,1.2246239031645615e-07
6016.0,0.00032600340462845238,1.4515755416959085e-07
6017.0,0.00030931228274339473,1.7207129298017825e-07
6018.0,0.00029351186509347943,2.0399170505945065e-07
6019.0,0.00027855388612313891,2.4185518094477579e-07
6020.0,0.00026439268332459814,2.8677456826269781e-07
6021.0,0.00025098506095795576,3.4007274663126089e-07
6022.0,0.00023829016038803542,4.0332266535161224e-07
6023.0,0.00022626933677509823,4.7839510444218452e-07
6024.0,0.00021488604185998915,5.6751566901738975e-07
6025.0,0.00020410571258872804,6.7333282658345624e-07
6026.0,0.00019389566532677824,7.9899915674546883e-07
6027.0,0.00018422499541908524,9.4826841543954856e-07
6028.0,0.00017506448185833831,1.125611536034128e-06
6029.0,0.0001663864968306612,1.3363553154994486e-06
6030.0,0.00015816491991497744,1.586848287096615e-06
6031.0,0.00015037505671954254,1.8846591880079311e-06
6032.0,0.00014299356174650826,2.238814522849317e-06
6033.0,0.00013599836528282398,2.6600830405767041e-06
6034.0,0.00012936860412322907,3.1613165295065086e-06
6035.0,0.00012308455593850064,3.7578582493880547e-06
6036.0,0.00011712757710945497,4.4680326289154593e-06
6037.0,0.00011148004385442238,5.3137326443123712e-06
6038.0,0.00010612529648499418,6.3211246595774259e-06
6039.0,0.00010104758663175582,7.5214945725218656e-06
6040.0,9.6232027288446266e-05,8.95226401906081e-06
6041.0,9.1664545529507739e-05,1.0658211318058292e-05
6042.0,8.7331837762293221e-05,1.2692939003833937e-05
6043.0,8.3221327381270363e-05,1.5120638450791378e-05
6044.0,7.9321124697387814e-05,1.8018212554915064e-05
6045.0,7.5619989021344188e-05,2.1477830073485307e-05
6046.0,7.2107292784809532e-05,2.561000048543133e-05
6047.0,6.877298758868707e-05,3.0547276656619167e-05
6048.0,6.5607572072258919e-05,3.6448714816579206e-05
6049.0,6.2602061501523907e-05,4.3505248134677652e-05
6050.0,5.9747958979198754e-05,5.194616241976757e-05
6051.0,5.7037228182704797e-05,6.2046901205592786e-05
6052.0,5.4462267539988632e-05,7.4138473938047499e-05
6053.0,5.2015885756214559e-05,8.8618796535689455e-05
6054.0,4.9691278607206705e-05,0.00010596635980451444
6055.0,4.7482006917995667e-05,0.00012675669974498088
6056.0,4.5381975646928039e-05,0.00015168223646502848
6057.0,4.3385413997521349e-05,0.00018157615693944153
6058.0,4.148685648159031e-05,0.00021744114272166757
6059.0,3.9681124858147857e-05,0.00026048388782700055
6060.0,3.7963310873230033e-05,0.00031215651415860259
6061.0,3.6328759726172904e-05,0.00037420616989060541
6062.0,3.477305418809762e-05,0.00044873428481142423
6063.0,3.3291999298623671e-05,0.00053826714536638705
6064.0,3.1881607567421871e-05,0.00064583962285287978
6065.0,3.0538084608580116e-05,0.00077509401108543687
6066.0,2.9257815138538992e-05,0.00093039595791824504
6067.0,2.8037349273506997e-05,0.0011169693367570994
6068.0,2.6873389071125373e-05,0.0013410514935850242
6069.0,2.5762775275584458e-05,0.0016100694689596901
6070.0,2.4702474247928399e-05,0.001932836317760435
6071.0,2.3689565097277619e-05,0.0023197642390326754
6072.0,2.2721227078448183e-05,0.0027830874997280932
6073.0,2.1794727392227612e-05,0.0033370826108076942
6074.0,2.0907409622445414e-05,0.0039982653401035096
6075.0,2.0056683175226994e-05,0.0047855333666097285
6076.0,1.924001425564335e-05,0.0057202092849609632
6077.0,1.8454919127132002e-05,0.0068259212754229505
6078.0,1.7698960643984671e-05,0.0081282389803490149
6079.0,1.6969749308119848e-05,0.0096539624788129202
6080.0,1.626495033865657e-05,0.011429947704172638
6081.0,1.5582298387494022e-05,0.013481350528530434
6082.0,1.4919621481583975e-05,0.015829196095386772
6083.0,1.4274875384537897e-05,0.018487244592639528
6084.0,1.3646188693600431e-05,0.021458243390355482
6085.0,1.3031917501261074e-05,0.024729833914225577
6086.0,1.2430706341950486e-05,0.028270606182079522
6087.0,1.1841549610227444e-05,0.032027020540153023
6088.0,1.126384516414044e-05,0.035922066230231552
6089.0,1.0697430186808592e-05,0.039856500424836433
6090.0,1.014258946194171e-05,0.043713226451575986
6091.0,9.6000286969699149e-06,0.047364814586248818
6092.0,9.0708104378954715e-06,0.050683446586253372
6093.0,8.5562565972266098e-06,0.053551889384870516
6094.0,8.0578280073880002e-06,0.05587372280577927
6095.0,7.5769958373340788e-06,0.057581127660852237
6096.0,7.1151208397616518e-06,0.058639076866117704
6097.0,6.6733540205204357e-06,0.059045577726350884
6098.0,6.2525673897735404e-06,0.058828415131815588
6099.0,5.8533175858227842e-06,0.058039409418640192
6100.0,5.4758399458614119e-06,0.056747422546846435
6101.0,5.1200670555164334e-06,0.055031252545949164
6102.0,4.7856642273680321e-06,0.052973264758238221
6103.0,4.4720744413108601e-06,0.050654251974043607
6104.0,4.1785664437779138e-06,0.048149694805598928
6105.0,3.9042813486210045e-06,0.045527360231657751
6106.0,3.6482747515277971e-06,0.042846039663471822
6107.0,3.4095527918302535e-06,0.040155172288884891
6108.0,3.1871016622971928e-06,0.037495099595523829
6109.0,2.9799107796521915e-06,0.034897728621760056
6110.0,2.786990243401802e-06,0.032387426155648172
6111.0,2.607383404040853e-06,0.029982011919490598
6112.0,2.4401754062015569e-06,0.027693759366420989
6113.0,2.2844985266760283e-06,0.025530345529994475
6114.0,2.1395350344805013e-06,0.023495716159748242
6115.0,2.0045181890465494e-06,0.021590850059700309
6116.0,1.8787318808886167e-06,0.019814418473574472
6117.0,1.7615093164205962e-06,0.018163342908334174
6118.0,1.6522310594171533e-06,0.016633259167155117
6119.0,1.5503226671325502e-06,0.015218897550820067
6120.0,1.455252098664618e-06,0.013914389925939144
6121.0,1.3665270252441044e-06,0.012713514190556359
6122.0,1.2836921348654412e-06,0.011609885972065657
6123.0,1.2063264951715073e-06,0.010597106425681409
6124.0,1.1340410170397924e-06,0.0096688739312239657
6125.0,1.0664760453998814e-06,0.0088190664157008058
6126.0,1.0032990921991056e-06,0.0080418000197291003
6127.0,9.4420271811484667e-07,0.0073314689090022735
6128.0,8.8890256378444204e-07,0.0066827702208609157
6129.0,8.3713552735704251e-07,0.0060907174321550555
6130.0,7.8865808257890525e-07,0.0055506448328000663
6131.0,7.4324473003183169e-07,0.0050582052809645317
6132.0,7.0068657327161183e-07,0.0046093629903556166
6133.0,6.6079001124776801e-07,0.0042003827469466338
6134.0,6.2337553837034253e-07,0.0038278166615084899
6135.0,5.8827664380820466e-07,0.0034884893260684244
6136.0,5.5533880197209804e-07,0.0031794820485335018
6137.0,5.2441854659381684e-07,0.0028981166828367542
6138.0,4.9538262131752249e-07,0.0026419394457582383
6139.0,4.6810720024040974e-07,0.0024087050106466031
6140.0,4.4247717235742613e-07,0.0021963610880655852
6141.0,4.1838548436521303e-07,0.0020030336400998199
6142.0,3.9573253675562274e-07,0.0018270128255002994
6143.0,3.7442562857434299e-07,0.0016667397344030917
6144.0,3.543784466331485e-07,0.0015207939418492959
6145.0,3.3551059534459371e-07,0.0013878818869920324
6146.0,3.1774716369621325e-07,0.0012668260682446384
6147.0,3.010183261988954e-07,0.0011565550325197561
6148.0,2.8525897493283155e-07,0.0010560941281713562
6149.0,2.704083800763732e-07,0.00096455698550438436
6150.0,2.5640987654035872e-07,0.00088113768513395732
6151.0,2.4321057454512551e-07,0.0008051035725556749
6152.0,2.3076109217152613e-07,0.00073578867662918077
6153.0,2.1901530809275364e-07,0.00067258768995916065
6154.0,2.0793013285244574e-07,0.00061495047012851052
6155.0,1.9746529719802878e-07,0.00056237702219830935
6156.0,1.8758315610809369e-07,0.00051441292468270108
6157.0,1.7824850727014041e-07,0.0004706451632129707
6158.0,1.6942842287151733e-07,0.00043069833823105512
6159.0,1.6109209366293853e-07,0.00039423121522788108
6160.0,1.5321068434158324e-07,0.0003609335882134001
6161.0,1.4575719938036423e-07,0.00033052342923419972
6162.0,1.3870635850230173e-07,0.00030274429881334232
6163.0,1.3203448106477158e-07,0.00027736299415652275
6164.0,1.2571937867835341e-07,0.00025416741383632531
6165.0,1.1974025543966342e-07,0.00023296461942509192
6166.0,1.1407761520742405e-07,0.00021357907619335873
6167.0,1.0871317539656676e-07,0.00019585105652464738
6168.0,1.0362978680678628e-07,0.00017963519112041193
6169.0,9.8811359040041989e-08,0.00016479915438454034
6170.0,9.4242791096357424e-08,0.00015122247158944513
6171.0,8.9909906769204164e-08,0.00013879543654064111
6172.0,8.5799394491035044e-08,0.0001274181294794005
6173.0,8.1898751306393887e-08,0.00011699952589941491
6174.0,7.8196230674692654e-08,0.00010745668780924388
6175.0,7.468079382740306e-08,9.8714029753472869e-05
6176.0,7.1342064425238583e-08,9.0702652617567206e-05
6177.0,6.8170286280059413e-08,8.3359738889787326e-05
6178.0,6.5156283923864128e-08,7.6628003643362195e-05
6179.0,6.2291425823465597e-08,7.0455196038243326e-05
6180.0,5.95675900544053e-08,6.4793646628725528e-05
6181.0,5.6977132261445319e-08,5.9599856205256728e-05
6182.0,5.4512855745689601e-08,5.4834122299801122e-05
6183.0,5.2167983530113888e-08,5.0460199847805054e-05
6184.0,4.9936132266107868e-08,4.6444992829496043e-05
6185.0,4.781128785362772e-08,4.2758274012006369e-05
6186.0,4.5787782656788794e-08,3.9372430184480501e-05
6187.0,4.3860274205259249e-08,3.626223052348924e-05
6188.0,4.2023725279700782e-08,3.3404615948096754e-05
6189.0,4.0273385286794913e-08,3.0778507524967408e-05
6190.0,3.8604772836138556e-08,2.8364632165922631e-05
6191.0,3.7013659437534184e-08,2.6145364025151109e-05
6192.0,3.5496054242977767e-08,2.4104580152464933e-05
6193.0,3.4048189762996716e-08,2.222752909405506e-05
6194.0,3.2666508491945366e-08,2.0500711254471207e-05
6195.0,3.1347650381455535e-08,1.8911769944248937e-05
6196.0,3.0088441105493847e-08,1.744939213783074e-05
6197.0,2.8885881064421339e-08,1.6103218057175701e-05
6198.0,2.7737135079107102e-08,1.4863758778626834e-05
6199.0,2.6639522729539676e-08,1.3722321135023516e-05
6200.0,2.5590509295525944e-08,1.2670939252448283e-05
6201.0,2.4587697259987483e-08,1.1702312122051582e-05
6202.0,2.3628818338074355e-08,1.0809746662709923e-05
6203.0,2.2711725997832814e-08,9.9871057803894114e-06
6204.0,2.183438844050004e-08,9.228760975502798e-06
6205.0,2.0994882010669997e-08,8.5295490907110039e-06
6206.0,2.0191385008590988e-08,7.8847328289342318e-06
6207.0,1.9422171878730242e-08,7.2899647051686034e-06
6208.0,1.8685607750482696e-08,6.7412541263824862e-06
6209.0,1.7980143308521456e-08,6.2349373215909067e-06
6210.0,1.7304309971793714e-08,5.7676498694468505e-06
6211.0,1.6656715361567283e-08,5.3363015935890981e-06
6212.0,1.6036039040236819e-08,4.9380536167682162e-06
6213.0,1.5441028503812042e-08,4.5702973836352438e-06
6214.0,1.4870495412139646e-08,4.2306354792019024e-06
6215.0,1.4323312041962258e-08,3.9168640855301831e-06
6216.0,1.379840794889672e-08,3.6269569333306991e-06
6217.0,1.3294766825326212e-08,3.3590506179767421e-06
6218.0,1.2811423542050238e-08,3.111431161095601e-06
6219.0,1.2347461362328345e-08,2.8825217094896763e-06
6220.0,1.190200931769127e-08,2.6708712727663921e-06
6221.0,1.1474239735581163e-08,2.4751444098074162e-06
6222.0,1.1063365909523875e-08,2.294111782165464e-06
6223.0,1.0668639903134562e-08,2.1266414997144409e-06
6224.0,1.0289350479815747e-08,1.9716911904624306e-06
6225.0,9.9248211505276515e-09,1.8283007324273417e-06
6226.0,9.5744083324963972e-09,1.6955855909265235e-06
6227.0,9.2374996121791202e-09,1.572730709593814e-06
6228.0,8.9135121062284066e-09,1.4589849079551803e-06
6229.0,8.6018909145937555e-09,1.3536557425079792e-06
6230.0,8.3021076602668906e-09,1.2561047919958145e-06
6231.0,8.01365911052278e-09,1.1657433309844028e-06
6232.0,7.7360658748302705e-09,1.0820283589541004e-06
6233.0,7.4688711749075448e-09,1.0044589549593475e-06
6234.0,7.211639682678946e-09,9.3257293048915658e-07
6235.0,6.963956422153014e-09,8.6594375551861482e-07
6236.0,6.7254257314875183e-09,8.0417773488972635e-07
6237.0,6.4956702817375005e-09,7.469114141194812e-07
6238.0,6.2743301489976133e-09,6.9380919552072889e-07
6239.0,6.0610619368514641e-09,6.4456114715271128e-07
6240.0,5.8555379462292049e-09,5.9888098860691188e-07
6241.0,5.6574453899510819e-09,5.5650423899295174e-07
6242.0,5.4664856493997738e-09,5.1718651373016219e-07
6243.0,5.2823735709191443e-09,4.8070195788368249e-07
6244.0,5.104836799681802e-09,4.468418048190288e-07
6245.0,4.9336151489036435e-09,4.1541304989474148e-07
6246.0,4.7684600024106619e-09,3.8623722977684738e-07
6247.0,4.609133748682478e-09,3.5914929874864539e-07
6248.0,4.455409244608712e-09,3.3399659411130228e-07
6249.0,4.3070693072990292e-09,3.1063788343085583e-07
6250.0,4.1639062323858349e-09,2.889424869909104e-07
6251.0,4.0257213373506917e-09,2.6878946936248594e-07
6252.0,3.8923245284918336e-09,2.5006689450765927e-07
6253.0,3.7635338902312287e-09,2.3267113929589199e-07
6254.0,3.6391752955356086e-09,2.1650626073501314e-07
6255.0,3.5190820362972668e-09,2.014834126061103e-07
6256.0,3.4030944725873638e-09,1.8752030754617153e-07
6257.0,3.2910596997574015e-09,1.7454072094704789e-07
6258.0,3.1828312324235173e-09,1.6247403333673328e-07
6259.0,3.0782687044237693e-09,1.5125480818143777e-07
6260.0,2.9772375838905993e-09,1.4082240229660615e-07
6261.0,2.879608902629698e-09,1.3112060628385154e-07
6262.0,2.7852589990423979e-09,1.220973126205225e-07
6263.0,2.6940692738720211e-09,1.137042092209232e-07
6264.0,2.605925958095212e-09,1.0589649646455029e-07
6265.0,2.5207198923175029e-09,9.8632625848444074e-08
6266.0,2.4383463170682983e-09,9.1874058569123864e-08
6267.0,2.3587046734242606e-09,8.5585042475708369e-08
6268.0,2.2816984134218682e-09,7.9732405960752073e-08
6269.0,2.2072348197498403e-09,7.4285367469997831e-08
6270.0,2.1352248342402823e-09,6.9215359417516694e-08
6271.0,2.0655828947038846e-09,6.4495865389369052e-08
6272.0,1.99822677967949e-09,6.0102269607694035e-08
6273.0,1.9330774606918013e-09,5.6011717708678643e-08
6274.0,1.8700589616331519e-09,5.2202987962775037e-08
6275.0,1.8090982249060868e-09,4.8656372134375605e-08
6276.0,1.7501249839831408e-09,4.5353565241426327e-08
6277.0,1.693071642058705e-09,4.2277563533619447e-08
6278.0,1.6378731564853055e-09,3.9412570061280159e-08
6279.0,1.5844669287030614e-09,3.6743907256235402e-08
6280.0,1.5327926993865851e-09,3.4257935991179853e-08
6281.0,1.4827924485482078e-09,3.1941980625659566e-08
6282.0,1.4344103003501994e-09,2.9784259585073318e-08
6283.0,1.3875924323916604e-09,2.7773821054319469e-08
6284.0,1.3422869892480415e-09,2.5900483400139508e-08
6285.0,1.2984440000528237e-09,2.4154779966058255e-08
6286.0,1.2560152999218452e-09,2.2527907911303705e-08
6287.0,1.214954455031074e-09,2.1011680790398684e-08
6288.0,1.1752166911683913e-09,1.9598484593428652e-08
6289.0,1.1367588255891618e-09,1.8281236988465446e-08
6290.0,1.0995392020140804e-09,1.7053349527414663e-08
6291.0,1.0635176286160098e-09,1.5908692594790087e-08
6292.0,1.0286553188503092e-09,1.4841562895726761e-08
6293.0,9.9491483499051902e-10,1.3846653295039659e-08
6294.0,9.6226003423821194e-10,1.2919024833422393e-08
6295.0,9.3065601728242706e-10,1.2054080760056275e-08
6296.0,9.0006907919031592e-10,1.124754243305315e-08
6297.0,8.7046666251655081e-10,1.0495426950366919e-08
6298.0,8.4181731252461417e-10,9.7940263841533338e-09
6299.0,8.1409063441839397e-10,9.1398885011041657e-09
6300.0,7.8725725248751892e-10,8.5297988600932782e-09
6301.0,7.6128877107461666e-10,7.9607641866063248e-09
6302.0,7.3615773727719143e-10,7.4299969309363796e-09
6303.0,7.118376053010839e-10,6.9349009240634305e-09
6304.0,6.8830270238652776e-10,6.4730580515415824e-09
6305.0,6.6552819623167131e-10,6.0422158716354687e-09
6306.0,6.4349006384207049e-10,5.6402761094148265e-09
6307.0,6.2216506173813647e-10,5.2652839635685578e-09
6308.0,6.0153069745580534e-10,4.9154181673691714e-09
6309.0,5.8156520227882449e-10,4.5889817495349447e-09
6310.0,5.6224750514402677e-10,4.2843934447278752e-09
6311.0,5.4355720766378192e-10,4.0001797071156571e-09
6312.0,5.2547456021250259e-10,3.7349672838386258e-09
6313.0,5.0798043902663841e-10,3.4874763083794129e-09
6314.0,4.9105632427001913e-10,3.256513876753397e-09
6315.0,4.7468427901872225e-10,3.0409680721402392e-09
6316.0,4.588469291218391e-10,2.839802406077363e-09
6317.0,4.4352744389661366e-10,2.6520506466508019e-09
6318.0,4.2870951761842045e-10,2.4768120062613429e-09
6319.0,4.1437735176794983e-10,2.3132466635276024e-09
6320.0,4.0051563799978266e-10,2.1605715957245679e-09
6321.0,3.8710954179826024e-10,2.0180566998573247e-09
6322.0,3.741446867882008e-10,1.8850211820455023e-09
6323.0,3.6160713966958377e-10,1.7608301963538125e-09
6324.0,3.4948339574681613e-10,1.6448917155566845e-09
6325.0,3.3776036502462352e-10,1.5366536175784795e-09
6326.0,3.2642535884396581e-10,1.4356009725125287e-09
6327.0,3.1546607703267511e-10,1.3412535161991674e-09
6328.0,3.0487059554675069e-10,1.2531632973413514e-09
6329.0,2.9462735457942488e-10,1.1709124860622189e-09
6330.0,2.847251471162386e-10,1.0941113326674986e-09
6331.0,2.7515310791543902e-10,1.0223962661719628e-09
6332.0,2.6590070289403592e-10,9.5542812288780309e-10
6333.0,2.5695771890082765e-10,8.9289049605812565e-10
6334.0,2.4831425385864081e-10,8.3448819815467268e-10
6335.0,2.3996070725891399e-10,7.7994582804900882e-10
6336.0,2.3188777099260304e-10,7.2900643581415509e-10
6337.0,2.2408642050219213e-10,6.8143027842209963e-10
6338.0,2.1654790624036404e-10,6.3699366007467472e-10
6339.0,2.0926374542161488e-10,5.9548785134358587e-10
6340.0,2.0222571405379908e-10,5.5671808170242987e-10
6341.0,1.954258392372523e-10,5.2050260041157324e-10
6342.0,1.8885639171977607e-10,4.8667180106792987e-10
6343.0,1.8250987869636853e-10,4.5506740545790638e-10
6344.0,1.763790368431604e-10,4.2554170265489536e-10
6345.0,1.7045682557556061e-10,3.9795683958436467e-10
6346.0,1.6473642052113451e-10,3.7218415954135154e-10
6347.0,1.5921120719823093e-10,3.4810358538848089e-10
6348.0,1.5387477489184296e-10,3.2560304438879683e-10
6349.0,1.4872091071863192e-10,3.0457793183796552e-10
6350.0,1.4374359387346655e-10,2.8493061085592208e-10
6351.0,1.3893699005022968e-10,2.6656994587983826e-10
6352.0,1.3429544603002561e-10,2.4941086756937177e-10
6353.0,1.298134844302799e-10,2.3337396699242774e-10
6354.0,1.2548579860856623e-10,2.1838511710595773e-10
6355.0,1.2130724771531613e-10,2.0437511968242135e-10
6356.0,1.1727285188987431e-10,1.912793759591727e-10
6357.0,1.133777875946505e-10,1.7903757940586443e-10
6358.0,1.0961738308239207e-10,1.6759342911462489e-10
6359.0,1.0598711399185911e-10,1.5689436241982529e-10
6360.0,1.0248259906742789e-10,1.468913054492528e-10
6361.0,9.9099595998377199e-11,1.375384403969434e-10
6362.0,9.5833997373829589e-11,1.2879298839026019e-10
6363.0,9.2681826749522096e-11,1.2061500690046152e-10
6364.0,8.9639234822774426e-11,1.1296720071738574e-10
6365.0,8.670249571220192e-11,1.0581474557535314e-10
6366.0,8.3868003338891329e-11,9.9125123579295631e-11
6367.0,8.1132267905916179e-11,9.2867969637788792e-11
6368.0,7.849191247321891e-11,8.7014928163373321e-11
6369.0,7.5943669625027536e-11,8.153951935059175e-11
6370.0,7.3484378227105844e-11,7.6417014388782825e-11
6371.0,7.1110980271260464e-11,7.162431901011099e-11
6372.0,6.8820517804643569e-11,6.7139864813780079e-11
6373.0,6.6610129941498221e-11,6.2943507845094611e-11
6374.0,6.4477049955095347e-11,5.9016433943178498e-11
6375.0,6.24186024477057e-11,5.5341070403918888e-11
6376.0,6.0432200596539246e-11,5.1901003535232987e-11
6377.0,5.8515343473667376e-11,4.8680901710215649e-11
6378.0,5.6665613438020501e-11,4.5666443550253789e-11
6379.0,5.4880673597626699e-11,4.2844250894925524e-11
6380.0,5.3158265340324005e-11,4.0201826238558735e-11
6381.0,5.1496205931242677e-11,3.7727494334821376e-11
6382.0,4.9892386175412641e-11,3.5410347690759644e-11
6383.0,4.8344768143906509e-11,3.3240195690391043e-11
6384.0,4.6851382961980073e-11,3.1207517105388105e-11
6385.0,4.5410328657720589e-11,2.9303415766641912e-11
6386.0,4.4019768069758069e-11,2.7519579185652693e-11
6387.0,4.2677926812637207e-11,2.5848239928831712e-11
6388.0,4.1383091298487081e-11,2.4282139560984117e-11
6389.0,4.0133606813662835e-11,2.2814494986540679e-11
6390.0,3.8927875649068641e-11,2.143896702857806e-11
6391.0,3.7764355282903687e-11,2.0149631096367611e-11
6392.0,3.6641556614604212e-11,1.8940949802175039e-11
6393.0,3.5558042248783441e-11,1.7807747397344882e-11
6394.0,3.4512424827999026e-11,1.6745185906390959e-11
6395.0,3.3503365413203623e-11,1.574874284591853e-11
6396.0,3.2529571910758923e-11,1.4814190422764967e-11
6397.0,3.1589797544917342e-11,1.3937576112800422e-11
6398.0,3.0682839374697671e-11,1.3115204528411765e-11
6399.0,2.9807536854102884e-11,1.234362048883456e-11
6400.0,2.8962770434648579e-11,1.1619593213227854e-11
6401.0,2.8147460209190747e-11,1.0940101561733426e-11
6402.0,2.7360564596060503e-11,1.0302320254750142e-11
6403.0,2.6601079062531765e-11,9.7036070053096166e-12
6404.0,2.5868034886666252e-11,9.1414905037834154e-12
6405.0,2.5160497956597119e-11,8.613659198206009e-12
6406.0,2.4477567606329942e-11,8.1179508172804927e-12
6407.0,2.3818375487156073e-11,7.6523425866643032e-12
6408.0,2.3182084473789928e-11,7.2149420924265362e-12
6409.0,2.2567887604357366e-11,6.80397874864279e-12
6410.0,2.1975007053378448e-11,6.4177958289625081e-12
6411.0,2.1402693136902914e-11,6.0548430246613319e-12
6412.0,2.0850223348972192e-11,5.7136694941896862e-12
6413.0,2.0316901428596776e-11,5.3929173715608384e-12
6414.0,1.9802056456452683e-11,5.0913157030979882e-12
6415.0,1.9305041980515525e-11,4.8076747840910455e-12
6416.0,1.882523516986529e-11,4.5408808688093698e-12
6417.0,1.8362035995909593e-11,4.2898912290857834e-12
6418.0,1.7914866440287448e-11,4.0537295383383246e-12
6419.0,1.7483169728730088e-11,3.831481559437076e-12
6420.0,1.7066409590169502e-11,3.6222911162615571e-12
6421.0,1.6664069540399673e-11,3.4253563301364117e-12
6422.0,1.6275652189609453e-11,3.2399261035857602e-12
6423.0,1.5900678573120157e-11,3.0652968350157493e-12
6424.0,1.5538687504674912e-11,2.9008093490259816e-12
6425.0,1.5189234951640533e-11,2.7458460280688887e-12
6426.0,1.4851893431496756e-11,2.5998281321265899e-12
6427.0,1.4526251429001117e-11,2.4622132939618539e-12
6428.0,1.4211912833431604e-11,2.3324931783277251e-12
6429.0,1.3908496395322697e-11,2.2101912942930639e-12
6430.0,1.3615635202123833e-11,2.0948609505624868e-12
6431.0,1.3332976172222829e-11,1.9860833443422497e-12
6432.0,1.306017956678996e-11,1.8834657749318766e-12
6433.0,1.2796918518911635e-11,1.7866399738076488e-12
6434.0,1.2542878579495602e-11,1.6952605435113209e-12
6435.0,1.2297757279442697e-11,1.609003498168188e-12
6436.0,1.2061263707592801e-11,1.5275648989353352e-12
6437.0,1.1833118103965537e-11,1.4506595781258291e-12
6438.0,1.1613051467828739e-11,1.3780199461698811e-12
6439.0,1.140080518014013e-11,1.3093948759616047e-12
6440.0,1.1196130639920053e-11,1.2445486595017395e-12
6441.0,1.0998788914125139e-11,1.1832600320843798e-12
6442.0,1.0808550400604883e-11,1.1253212595908684e-12
6443.0,1.0625194503734919e-11,1.0705372847481899e-12
6444.0,1.0448509322332496e-11,1.0187249284837341e-12
6445.0,1.0278291349471158e-11,9.6971214276456267e-13
6446.0,1.011434518382307e-11,9.2333731154851313e-13
6447.0,9.9564832521685746e-12,8.7944859669772632e-13
6448.0,9.8045255427236454e-12,8.3790332591358514e-13
6449.0,9.6582993489467157e-12,7.9856741994656888e-13
6450.0,9.5176390234971514e-12,7.6131485651610587e-13
6451.0,9.3823857420280306e-12,7.2602716854498529e-13
6452.0,9.2523872765063439e-12,6.9259297447111098e-13
6453.0,9.1274977777638212e-12,6.6090753854705248e-13
6454.0,9.0075775669916167e-12,6.3087235917572285e-13
6455.0,8.8924929359019092e-12,6.0239478345920075e-13
6456.0,8.7821159552890084e-12,5.753876462578554e-13
6457.0,8.6763242917321993e-12,5.4976893216909427e-13
6458.0,8.5750010321916018e-12,5.2546145893975012e-13
6459.0,8.4780345162576232e-12,5.0239258092388386e-13
6460.0,8.3853181758234121e-12,4.8049391128903085e-13
6461.0,8.2967503819584747e-12,4.5970106175912825e-13
6462.0,8.2122342987702156e-12,4.3995339876190959e-13
6463.0,8.1316777440485933e-12,4.2119381492282592e-13
6464.0,8.054993056497267e-12,4.0336851491690349e-13
6465.0,7.9820969693627471e-12,3.864268147547046e-13
6466.0,7.9129104902809412e-12,3.7032095363902154e-13
6467.0,7.8473587871682262e-12,3.5500591758539688e-13
6468.0,7.7853710799918013e-12,3.4043927405228861e-13
6469.0,7.7268805382614793e-12,3.26581016875938e-13
6470.0,7.6718241840923627e-12,3.1339342085097963e-13
6471.0,7.6201428006950307e-12,3.0084090534078106e-13
6472.0,7.5717808461567137e-12,2.8888990634160459e-13
6473.0,7.5266863723839343e-12,2.7750875646215096e-13
6474.0,7.4848109490836645e-12,2.6666757231503143e-13
6475.0,7.4461095926666584e-12,2.5633814884940089e-13
6476.0,7.4105406999630374e-12,2.4649386018452012e-13
6477.0,7.3780659866464643e-12,2.3710956653252986e-13
6478.0,7.348650430269439e-12,2.2816152682537196e-13
6479.0,7.3222622178182596e-12,2.196273166856831e-13
6480.0,7.2988726977020748e-12,2.1148575140474618e-13
6481.0,7.2784563360962866e-12,2.0371681361231676e-13
6482.0,7.2609906775661955e-12,1.963015853434486e-13
6483.0,7.2464563099023379e-12,1.8922218422641849e-13
6484.0,7.2348368331044007e-12,1.8246170353358288e-13
6485.0,7.2261188324559363e-12,1.7600415585357388e-13
