# BEAST v1.8.1, r6542
# Generated Fri Jul 03 15:49:00 PDT 2015 [seed=1435963717157]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	H3N2.clock.rate	cluster.clock.rate	cluster.rates1	cluster.rates2	cluster.rates3	cluster.rates4	cluster.rates5	cluster.rates6	cluster.rates7	cluster.rates8	cluster.rates9	cluster.rates10	cluster.rates11	cluster.rates12	cluster.rates13	cluster.rates14	cluster.rates15	cluster.rates16	cluster.rates17	cluster.rates18	cluster.rates19	cluster.rates20	cluster.rates21	cluster.rates22	cluster.rates23	cluster.rates24	cluster.rates25	cluster.rates26	cluster.rates27	cluster.rates28	cluster.indicators1	cluster.indicators2	cluster.indicators3	cluster.indicators4	cluster.indicators5	cluster.indicators6	cluster.indicators7	cluster.indicators8	cluster.indicators9	cluster.indicators10	cluster.indicators11	cluster.indicators12	cluster.indicators13	cluster.indicators14	cluster.indicators15	cluster.indicators16	cluster.indicators17	cluster.indicators18	cluster.indicators19	cluster.indicators20	cluster.indicators21	cluster.indicators22	cluster.indicators23	cluster.indicators24	cluster.indicators25	cluster.indicators26	cluster.indicators27	cluster.indicators28	cluster.nonZeroRates	treeLikelihood	cluster.treeLikelihood	coalescent
4500000	-12201.666634056493	-730.2420886175754	-11471.424545438918	19.299657156084923	5.915416371676066	5.513058596170171	0.37097090745804834	0.18900606710643536	0.19756812427648807	0.24245490115902715	0.003681670169549586	0.03430656190349987	0.25792296136328385	0.42067663292597124	0.015441196512572619	0.4725034373799967	0.1267649892134571	0.14464165768209403	0.30087369608048686	0.11991099065909182	0.21533387793979525	1.5328496429287508	1.457041262223336	7.3995690046457865	1.5796832469094142	0.7476284434887334	1.5026428299087609	3.9590916255921242	1.3790508485417026	2.655701733246545	2.395395938449895	1.6585630106125564	1.1833267798943026	2.6268683587890425	1.9506707336364055	1.6310162925373202	0.790829707450718	1.9617146741276923	2.7243882353113382	0.4005440774949571	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	-11367.657625709937	-103.76691972898165	-683.213103704901
4510000	-12217.721157965685	-724.717937496917	-11493.003220468769	19.95216098928935	6.3630988187227775	5.513058596170171	0.32937683370783466	0.22058018794075895	0.20758807719237818	0.24245490115902715	0.0033595445663642514	0.04816707579698542	1.4215524749961843	0.38174792835336474	0.6321739550293334	0.24121912502432727	0.9839643811728871	0.5782510659649801	0.8688027365438687	0.7952368446125867	0.48132323685034595	0.5457878086564336	2.269279611881634	0.4755270207602036	0.4362769307777288	0.7601104021518702	0.5939258673880319	4.17387838754993	0.17214644251651476	0.6785414039856481	2.0309865123578352	2.3443667051412316	0.9211520494527983	2.0373789706350793	0.6387489813304837	0.39097138260715053	1.511531345410431	0.5426090227251875	0.06512927119355438	0.5757509748750168	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0	-11396.095843030704	-96.90737743806504	-686.0105502750546
4520000	-12188.93344552641	-724.3896681784678	-11464.543777347943	20.019828021516595	6.5045796008052825	5.513058596170171	0.3427021797068204	0.20725484194177324	0.20282489261116785	0.2472180857402375	0.003409508411982852	0.0450736469700721	1.228092352031128	1.0893381893540017	0.26854937413990326	0.628870715635869	0.04140970423364976	1.2315671862899826	1.7974041579070135	0.21048829079225337	1.0955981096746168	1.7855777736412377	1.8670218598577701	3.6055189674079124	1.423783559106995	1.134365796362374	0.8133430570815722	1.7722983678462234	1.5845066701718749	0.19671310717938953	1.2189542309205283	3.019688516400612	0.7602398237927026	1.2070104625657454	1.1486164102236223	0.14601416155829083	0.3481112961176842	0.14312183657753322	2.9558934191495547	0.20723098292320144	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	-11359.932797967129	-104.61097938081404	-683.5908592835583
4530000	-12190.218017902604	-709.8051408538478	-11480.412877048755	18.95132168231091	6.425516424813224	5.190747138573413	0.3361389440480821	0.21719812566675262	0.1976728512115745	0.24899007907358972	0.0033305379823663473	0.04140069495532327	0.05221807796274577	0.7043369682705982	0.33155493462596064	0.29671970370924705	0.8234457089405967	0.9003700516269784	1.635287829776476	0.26954860650395673	0.7620569130394144	0.23188277022593617	2.016271276211151	0.09724509993266983	1.4008762118945826	0.6889654319797323	0.2080200302568041	0.2994120553948201	0.13433547486907746	1.5327709253472204	0.4311674615153055	0.9077240529034163	0.6285274960996237	1.0807896508014412	0.12815296645189844	0.725077982032628	0.48236342625293566	0.7863587149972477	0.28187694280699715	0.7963031007084059	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	-11376.697875825033	-103.71500122372204	-683.2903021032148
4540000	-12219.301751515824	-735.1142382580456	-11484.187513257779	18.858849456631948	6.9501980210534935	5.5642450987543395	0.340130935111367	0.21934411886572333	0.1851997276092176	0.255325218413691	0.0035157474354835703	0.06606756906084063	0.8322688461495497	0.23437119640028417	0.1663702865226419	1.2212477430656792	2.7550487728073163	5.2228789490513545	0.9521658470335166	0.044187465029432015	0.34131023562677315	2.2718973542636123	2.227101688131074	2.200813143007173	3.1846713899278765	0.8078366442344438	1.6731239391570094	1.2398126827154807	0.15268740849150084	0.6039250668851515	0.8522764723416554	0.43293087587201273	1.3913473457571597	1.8194442610880779	0.22062889612054842	0.7602177530415213	0.01997946191034731	0.3971273119130766	1.927349366712799	0.9289128385138526	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11381.257466668949	-102.9300465888294	-687.4962235115471
4550000	-12209.586602462126	-717.2052503830613	-11492.381352079065	20.08297843744332	5.277940349827888	6.127721760831098	0.3591263074802006	0.2061070398754425	0.19525871710776674	0.2395079355365891	0.0037903372080304995	0.06569603266571748	0.9394094215099031	0.5128567569109728	1.7085776244143025	0.24043939900080452	1.509344131174563	0.33182001105256703	0.5239004322024071	0.4260709411572574	0.19374908064390434	1.0652543310373777	2.368907495795527	0.9663022776161672	0.5281579350052382	1.21330893964012	2.9159464530769093	4.943535864623592	8.180156553683177E-4	2.1922503800321436	0.5353883514533686	3.6416466731853068	1.9641859104323276	0.9265285466454302	0.5430675715604296	1.4347237723484119	2.8456138631781167	2.1056602589557847	0.8103550171637113	1.3360104721752053	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	-11389.603500770521	-102.77785130854363	-666.2537677182625
4560000	-12191.377618680073	-708.9223576814745	-11482.455260998599	19.318167452869616	6.334885506560225	5.081926754704801	0.3591263074802006	0.21912379652376157	0.19896824810980454	0.22278164788623223	0.0033249568256523664	0.0537184097943008	0.17570821763657066	1.6491325226520785	0.19413318024006815	0.11437194641674314	0.7016918254763688	1.3602502390245328	0.0016392535223844495	0.34964679011598204	0.6066612947649371	0.8897406106227645	1.3266599698005157	0.6144184059019192	1.2079044913437529	0.6296242607246262	6.584938635626773	0.18257285207790414	0.008657342201070086	4.523125242839433	0.2976567166969667	0.5414262588368975	1.9230049451150006	0.9082143253246463	0.14110500515847724	0.9345639027789567	1.6868914381917268	1.8449936681553336	0.13189843304666454	0.5218757641285692	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11381.431514359892	-101.02374663870705	-669.6487224035023
4570000	-12175.231847521807	-698.7766988383428	-11476.455148683464	19.677440606746295	5.583706785733806	4.989450442709833	0.35823753909647404	0.2160950815581602	0.19804028964000278	0.22762708970536186	0.0036973578818954313	0.04925909695703398	0.5531250512892789	0.36515218718216036	2.923115114727827	0.3606748455474365	1.8868154825158465	0.14584220389393768	0.03402131489498453	0.3117043337501798	0.8524447478769748	0.2960989181643155	0.18472846491236927	0.41489364326444333	0.7488519387915386	0.43315652745228467	0.015372247658163323	1.8460147960256141	0.28758646142959526	1.827768747589174	2.0321729254723615	0.5852095495509462	1.090059884969694	2.527753765295789	0.1965109515831077	3.9975315962200177	0.9236296014901557	0.15241212594309256	1.1412355494857511	3.1046494305120573	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11376.612834432717	-99.84231425074769	-661.3265390022747
4580000	-12177.660218885734	-709.5965096715994	-11468.063709214135	18.940507597554298	5.462681842452644	5.943844336163886	0.33293785373978024	0.2160950815581602	0.19804028964000278	0.25292677506205563	0.0036720456512930053	0.039900514386016384	0.28909949463989876	0.8056373092147432	1.2610914997908638	0.10671017955835516	1.7236316954407231	2.54536538570299	2.139594356931008	0.31357463777319877	0.048892380635045835	1.4661299089179578	0.3979366300621692	0.8045446966448118	3.5876169513411904	1.3456434898479976	2.0021695987572503	1.269038825092797	2.738252153131741	1.460821056969091	0.5777841199213654	1.4642397726949283	0.5197110722469086	1.9588704911838308	0.5164050571495454	4.717289083395395	0.2634675332110967	0.7454328162521885	0.5827016733381951	0.676031068023558	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11370.667092273423	-97.39661694071252	-665.8068547151003
4590000	-12181.58534718732	-697.0914250532219	-11484.493922134097	18.985160150654234	5.753687123489851	5.943844336163886	0.3411950079065993	0.19839702439583	0.21573834680233298	0.24466962089523658	0.003852999937592243	0.05648413483162483	0.45302744808803685	0.7641228828694147	0.012424203713155632	0.4500839833163761	0.1151846680536495	0.592234560710455	0.1477878312269159	1.2063424390748942	3.28899243529751	1.7309716911250548	1.2463145250832373	1.1764865044060726	0.12363267282672177	0.33344990320476653	0.480998384250176	0.1940701261199372	0.3599760284959768	0.3456688058315855	0.48297945730874914	2.2826904533455825	0.40453389168873255	2.5378499453811822	0.9026774670263455	1.7849982071121426	1.101826686549042	0.9206940562296811	0.0948923684914583	1.420655929368937	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11380.0068278295	-104.48709430459773	-661.1260979494183
4600000	-12191.588178121727	-703.80085259583	-11487.787325525896	19.125556398152245	5.7694330022381415	6.274672678619014	0.3411950079065993	0.20856822967490177	0.20556714152326122	0.24466962089523658	0.003729418886743013	0.056827664663747564	0.6130255926185008	1.007893108754738	0.6084834329879507	0.5850459520572248	0.4731124164713602	0.09310581396202147	0.16423248973291063	0.380598852528005	1.2000296732561564	0.038236893435482734	0.35606372627432886	0.5227417260641654	1.6844691547090143	0.9737296542815593	0.406180764551534	0.3608379503524401	0.5342250428025777	0.4277045751479119	1.218048349658449	1.216341650282774	0.4909464191094766	2.82280638496568	0.852667944001396	0.28537549603546336	2.123967718408417	0.9172660691512113	0.8863198265752201	0.413529251085356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	-11388.289988414168	-99.49733711172767	-671.8527096323718
4610000	-12186.4596750561	-721.1846054879836	-11465.275069568115	18.883440091943296	5.809868677255253	5.342280382299029	0.3400087265100797	0.2045014770427424	0.1989357889508592	0.25655400749631757	0.00379196881514473	0.04514128146119368	1.0117537458796388	0.38344720053363107	0.5384577885568584	1.4568827402985263	0.987402901717527	0.19517735270859712	0.3236160905890649	0.40680947940715106	1.5189667246517387	0.5516192414632719	0.3733735410384319	0.07396934242945839	0.09387728678977807	0.8222966482359083	0.6304763361060027	0.26376694117740834	1.8385605945157575	0.2567583082310792	0.4021326929388429	0.8753883225760761	0.8273711963768511	1.8267897564753344	1.5300765784913135	0.28791552868774706	0.9048093592560672	0.6670537794708418	2.6400142519940117	0.48471851034378016	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	11.0	-11355.594182257297	-109.6808873108176	-686.8452714033054
4620000	-12186.994092128052	-721.6191591390627	-11465.374932988989	19.26765885848394	6.391688606366204	5.290505594485394	0.3400087265100797	0.2053676116571248	0.20446614256457737	0.250157519268217	0.0035103750402540436	0.06217136886300247	0.14245744908003835	0.42237294112749113	0.10957214345666762	1.1941198687918155	0.7789926197712953	0.11816224725508655	3.2544873878206024	0.7322782746447383	1.490359042534387	0.5456838715798739	0.6608813668619492	0.21474196121361225	0.16132026918958864	0.39644685434079585	0.6081182278672526	0.22540723692674688	1.613949631721884	2.6980587985771813	1.0216385411260496	1.2038676916368924	0.8904884298787119	1.540948944727739	0.6022691738953406	0.09783359674417838	0.10235159103698002	1.632355798760689	1.8113320363440346	0.47282760032655785	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	-11366.291343013349	-99.08358997564059	-685.0344723286901
4630000	-12211.394067274265	-724.6062589173662	-11486.787808356898	18.905141342772318	6.519667985499383	5.676843837138417	0.33882158764713916	0.2053676116571248	0.20446614256457737	0.25134465813115753	0.0038525564596354226	0.06916601474079918	0.36523866395403254	0.07690820745922311	0.6828262860865055	0.3755974401159557	2.2702076288514084	2.76678595792639	3.377049237016244	0.4714581018981293	0.2114396239339742	0.3435461381488511	0.22168888004093618	1.245455269899405	0.5144451746230915	1.6130086268056034	1.0089300827294982	1.0732453460616382	0.05725338082201564	0.09002211647544785	1.1427590072916358	1.2772498778466768	1.172472180840569	5.437168708468892	1.3026282552087285	0.1501911564767961	0.9013170433830348	1.6624406759781003	0.24591789914763237	0.30226370971062866	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-11385.208595825514	-101.57921253138326	-681.2642231936055
4640000	-12192.946262235755	-717.7120356926694	-11475.234226543085	19.20954838868942	6.09028694439878	5.718084646233905	0.33882158764713916	0.20549394194310952	0.20624103853314338	0.2494434318766068	0.0036751762765798823	0.06758284496117319	0.029527328162039842	0.6585491714906423	0.9912972140882247	1.620296009414459	1.6492022143523226	0.6507466188513857	0.7143970755555878	0.43522975093839555	0.9620605786409144	0.27177475610919555	0.6746163910886304	0.7149611462831893	1.2451875164077475	0.91655146917869	0.2113305092494577	1.2626365234761903	0.8465820674098076	0.18896795638339814	0.5645899827856127	2.2972645978725548	1.5099026224996819	0.7411358317413145	3.4760043462119654	0.37115002056690316	0.016849530221189336	0.5212455045963585	0.2768614895116284	0.047685851607999576	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	-11366.832222316469	-108.40200422661736	-679.9611168596979
4650000	-12196.765914048727	-711.5934810087165	-11485.17243304001	19.18408434959142	5.964940738969068	6.327656639653096	0.34183298898414877	0.21435508172309667	0.2078300749151892	0.23598185437756422	0.003883283417252422	0.05134990602456035	0.28193665279769237	0.7644580516486275	0.21555225518332916	0.2334475991503799	1.0918915261770152	0.08055697000293593	0.4581241325360572	0.3577101728226316	1.7210531337202088	1.6495393000688554	0.9481010610095735	0.3861313129343848	1.8644563787087198	0.6094046132796912	0.17858084308370056	0.6845512559925733	0.3460249398975288	0.15795910642870759	1.3905158062319702	1.4155708430595793	0.43980394673481166	3.1857340231637914	1.1968934237421278	0.17708524423563135	0.7308244161163556	0.48217863002038674	0.7332046909437115	0.9574324635059751	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-11384.198216619301	-100.97421642070898	-679.7093728706774
4660000	-12190.957767523561	-708.2214293955136	-11482.736338128048	19.80560499173975	5.471821689983796	5.485269681705664	0.34770263894555603	0.20462604362843445	0.21180441564216632	0.23586690178384206	0.003790736742661347	0.05047771354845348	0.30451907364842584	0.3854200845407934	0.7130978409852673	5.664607130230206	0.3878884383420733	0.973826111217424	0.07158628968099162	0.5131974958330536	0.002840855064831451	2.6064963252413693	0.07180706035887248	0.5918969645243384	2.854666749765992	0.8212454247756521	0.7004924368243769	2.3352945519109363	0.586305632606237	1.2307615420946356	0.7416108921925738	1.0250570169929285	0.8493329236520387	2.577260098961787	0.4273534072579251	1.3144085872647766	0.501011744582971	0.5891795164253231	0.012489965101691232	0.678122862509614	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-11380.31140664849	-102.42493147955881	-670.2641908667663
4670000	-12148.821308652561	-704.714821234832	-11444.106487417728	19.10743982189615	5.859826259692544	5.933245051125745	0.3433579960176116	0.20462604362843445	0.21180441564216632	0.24021154471178652	0.003532328525067368	0.0449628573179196	0.5418689669253198	0.1829368514768357	0.01329504307354376	0.037205732338148875	0.8325275777642345	1.9624987900706872	0.7777077065363609	0.20915303944474334	1.2408624199391687	0.14840275513436954	0.07412039976589359	0.43775980468554365	0.13758294519604541	0.8930645488931362	3.5329161180049558	1.0541651036242219	0.4242405479255974	0.569682333121665	1.1854248253096287	1.6133808264604892	0.4844290902563797	2.192755829915342	0.21575360345575822	2.451386764438066	0.8190415361554587	0.28491174085462323	0.13803917203283297	0.6123429146803305	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11348.047297758543	-96.05918965918451	-672.913116613362
4680000	-12174.780107291326	-701.2232041062812	-11473.556903185045	19.157059443465013	5.626936641254146	6.015658045069227	0.3433579960176116	0.20462604362843445	0.21180441564216632	0.24021154471178652	0.0037230430457061868	0.055017978251871574	0.9121367731047287	5.218923289221047	0.04324737619113831	0.2908481083580385	0.2819141986442026	0.9798220603038255	0.6463361783186483	0.9824684262870601	0.0956506289666903	1.0068847159525762	0.17863367166130675	0.07729756897113231	0.2660703858237733	2.7239664070212632	0.8286512503470516	0.8102088702528968	0.18052515202227198	4.745593939287113	1.3253408506747153	1.0415146353040405	0.5853367565685428	2.4918866213965862	0.8102798451016994	0.5489821870052286	0.4012328706878711	0.4257981110345294	2.520983440481869	0.45295126778430345	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11372.010028656172	-101.54687452887327	-659.7896890037258
4690000	-12168.228172438463	-695.9337767003035	-11472.29439573816	19.108479076852444	5.0720493263030475	5.492608946325056	0.3433579960176116	0.19982008443615198	0.21180441564216632	0.24501750390406898	0.003912663146290082	0.04192546635799051	0.2862787667516187	0.4030069487143576	0.0658235889250931	0.4526735664440938	2.012230757554156	0.8063555065773563	1.1750925949693425	0.22562643140875008	0.23720246205894926	0.456535284905322	0.9551963950163785	0.18756230774873947	1.837920703152634	0.39027307723467786	0.2248766573889385	0.12927217066897617	2.013273187632441	0.1361331008320349	0.17372461548131501	2.001656406245993	0.40174780968182966	1.7661813606662107	0.4967385190443699	1.767337393856128	1.5529901001662765	1.315248985859024	0.4514704434758444	0.11233132562888601	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11371.145825941041	-101.14856979711772	-667.26011073211
4700000	-12165.591786108449	-701.1295873548104	-11464.46219875364	19.127745252443084	5.602215385551026	5.492608946325056	0.33867373145437285	0.21207175664621616	0.2046534763410006	0.2446010355584093	0.003809162534192542	0.03570305413867524	0.783270333962188	0.3004895993457068	0.003302504126023535	0.7332749589342827	0.6525104575108819	0.690813630543116	2.174628107928076	0.48860897210215	1.0605468912878018	0.06416986904136948	2.138870379374949	0.5931178878998987	1.7455783052614926	0.371387591556521	1.0659979965451056	0.02459674369527076	2.725128702071582	0.27924221014675993	1.7827844311821095	0.5935313631629698	1.8914634626738216	1.6922668810232746	0.013239179512922476	0.3959508433405476	0.36008510138728	1.839926772019944	0.17715291061146715	1.2765877905010072	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	-11358.066576279809	-106.3956224738305	-668.784384612482
4710000	-12172.432627328983	-709.046683904651	-11463.385943424331	18.866817778381748	5.9826413230520865	5.492608946325056	0.33867373145437285	0.21207175664621616	0.2046534763410006	0.2446010355584093	0.003910082847062517	0.052344896087992476	0.19786950815349696	3.810155575736116	0.17235326214901972	1.9006193572667698	0.9015178093206302	1.6824248673335636	0.23099201569358335	0.7178888902677912	1.2085210700377231	0.5876110303242243	0.1467462123314922	0.12099086852623894	1.1677521245461646	0.909395186565033	0.06853694695288408	0.13222476101580655	0.1902948075325853	0.39616724356221356	1.1205380788943413	1.0778263921051634	0.8817079014946978	1.027550130199647	0.2692964389226907	0.3687262022745904	1.8669663237504848	1.2652793540363392	1.3717633211332352	0.6274441204047586	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11363.80837077757	-99.57757264676215	-674.3062166824614
4720000	-12163.859065946426	-708.4949972946101	-11455.364068651816	18.884512112366462	5.155083013837918	5.714619743552008	0.33867373145437285	0.21207175664621616	0.19928456560328292	0.24996994629612698	0.0035378706001781618	0.058672530236567356	0.47654553402218897	0.9357841778707852	1.5095615272046314	0.7141401289702822	2.3454768401082857	0.2086106551238891	0.5065849129178218	1.5737689309092011	0.6294082634200109	1.4542037798260818	0.009885332160636334	1.0371399791722933	1.7977273978534132	1.2721571065731896	0.3815473324726904	0.059811003061760654	0.24582578426812685	0.19358418586604315	0.5940883550491844	0.5503751037220935	1.30736920558354	1.3912622587310262	0.7959069550422475	0.6681982472070965	0.12456909898219468	2.958479793331109	0.3659419540190467	1.0177862454974818	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	9.0	-11350.701141300566	-104.66292735124924	-671.8986376376923
4730000	-12172.379554108173	-691.6993932432815	-11480.680160864891	19.544055520335746	5.985770419157447	5.457002742405555	0.34428751446726136	0.191271756303342	0.21447078293326857	0.24996994629612698	0.0038126642919088997	0.04188007115637737	0.05727083251236357	3.629308728933389	2.8493537717864124	1.0665550892591817	0.7622245383425632	1.228819529791515	0.06787349236193467	0.2107967225578255	0.14760043073691606	0.019553493427904238	1.252526775211388	0.7252562375046705	0.32081362611881487	0.9668909206207394	0.13502970731966896	1.1040663033414895	0.38222291549180654	3.0311847530634006	0.4670656795788826	1.501561801679826	1.3846433198794497	2.6138146543767404	0.2856242005616167	1.2593099605363562	0.05463073557765791	0.5035663515275046	0.05689945786055555	0.07358510907225019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11378.268622263231	-102.41153860166018	-658.8548393521457
4740000	-12194.332327551974	-732.8471084687294	-11461.485219083244	19.42935562968841	6.331365180725676	5.738613606219233	0.34428751446726136	0.2078194827732539	0.20394812580564348	0.24394487695384018	0.0034420737432155255	0.06711279470985976	0.5875806568317418	0.5844713103044075	2.157496149600082	0.5392299569637645	0.0044618072456638815	1.0309526174077457	1.7920678627103903	1.0020276627418938	0.3723279250473349	0.24817035733981263	1.0728815593987173	0.7524677064975696	0.1737775253105654	1.5874883225914715	1.1401135102907702	0.9182749994734933	0.8323039581604771	0.49925817767622815	1.0737416369894537	1.0402499770592601	1.2007021896527401	2.691824508663062	0.3050494809225477	1.0542862827603015	0.18703356120324538	2.070188750558603	0.8902061550221892	1.377405899706664	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	-11360.440449661866	-101.04476942137741	-689.9943882932312
4750000	-12184.75667194146	-731.2330363394049	-11453.523635602056	20.28259967751399	6.511907838747212	6.1455246744519325	0.34428751446726136	0.2078194827732539	0.20057507602667995	0.2473179267328037	0.0033680390887864675	0.04982230314826313	0.8021412884976507	0.10319913714536817	0.22258333967843796	1.2356538621247806	1.0349129688500507	0.10267893001673564	1.2584371015662497	0.34378573254743544	3.0733124667309752	0.7987248688082688	1.559014519710177	0.10297036591030777	2.475516287913444	0.739258588381155	0.15830568357816385	3.965382553683717	0.11595553939909606	1.0992231797050465	0.6562515640366825	0.9372496551416722	0.5981012314729542	2.9947854999900025	0.5097797916393279	0.9196364009087042	1.68682879798459	1.4663803608322212	0.3125410902191277	1.5295491210471175	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11352.675155257848	-100.84848034420753	-691.0182340663366
